PropertyName,PropertySubName,NearbyLocations,LocationAdvantages,Link,PriceDetails,TopFacilities
Bestech Park View Spa Next,"3, 4 BHK Apartment in Sector 67, Gurgaon","['Ektaa Hospital', ""St. Xavier's School"", 'Omaxe City Centre Mall', 'KIIT College of Engineering', 'Radisson Hotel Gurugram']","{'Ektaa Hospital': '1.5 Km', ""St. Xavier's School"": '3.4 Km', 'Omaxe City Centre Mall': '3.5 Km', 'KIIT College of Engineering': '4 Km', 'Radisson Hotel Gurugram': '4.4 Km', 'SkyJumper Trampoline Park': '4.9 Km', 'Golf Course Extension Road': '5 Km', 'PVR Drive In Theater': '6.5 Km', 'Duke Horse Riding Club': '8.4 Km', 'Surajgarh Gurgaon': '8.7 Km', 'HUDA Mini Golf Course': '8.7 Km', 'Indira Gandhi International Airport': '23.4 Km'}",https://www.99acres.com/bestech-park-view-spa-next-sector-67-gurgaon-npxid-r23724,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,790 sq.ft.', 'price-range': 'Price on Request'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,350 - 2,635 sq.ft.', 'price-range': '₹ 2.85 Cr'}}","['Swimming Pool', 'School', 'Piped Gas', 'Skating Rink', 'Grocery Shop', 'Shopping Centre', 'Cricket Pitch', 'Lawn Tennis Court', 'Amphitheatre']"
DLF The Pinnacle,"4 BHK Apartment in DLF Phase 5, Gurgaon","['American Express', 'IDFC FIRST Bank', 'Golf Course Road', 'Sector 42-43', 'Lancers International School']","{'American Express': '12 m', 'IDFC FIRST Bank': '69 m', 'Golf Course Road': '170 m', 'Sector 42-43': '600 m', 'Lancers International School': '750 m', 'Sector 53-54': '850 m', 'Paras Hospital': '1.2 km', 'Ernst & Young': '1.5 km', 'Shalom Hills International School': '1.5 km', 'Ardee Mall': '2.1 km', 'Delhi Public School': '2.3 km', 'MGF Megacity Mall': '3.5 km', 'Sunset point': '3.2 km', 'Fortis hospital': '3.5 km', ""Oyster's Water Park"": '4.2 km'}",https://www.99acres.com/dlf-the-pinnacle-dlf-phase-5-gurgaon-npxid-r12068,"{'4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,868 - 3,979 sq.ft.', 'price-range': '₹ 6.77 - 6.96 Cr'}}","['Swimming Pool', 'Sun Deck', 'Lawn Tennis Court', 'Earthquake Resistant', 'Party Lawn', 'Vastu Compliant', 'Basketball Court', 'Badminton Court', 'Entrance Lobby']"
Godrej Oasis,"2, 3, 4 BHK Apartment in Sector 88A, Gurgaon","['Pataudi road', 'Dwarka expressway', 'Double Infinity market', 'Bamroli Cricket Ground', 'Aman Hospital']","{'Pataudi road': '600m', 'Dwarka expressway': '1.8Km', 'Double Infinity market': '1.8Km', 'Bamroli Cricket Ground': '2.1Km', 'Aman Hospital': '2.5Km', 'Kidzee': '3.8Km', 'RPS International School': '3.9Km'}",https://www.99acres.com/godrej-oasis-sector-88a-gurgaon-npxid-r28232,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '1,166.81 - 1,167.88 sq.ft.', 'price-range': '₹ 1.3 Cr'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '1,291.67 - 1,492.95 sq.ft.', 'price-range': '₹ 1.69 - 1.95 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '1,614 sq.ft.', 'price-range': '₹ 2.11 Cr'}}","['Bus Shelter', 'Concierge Service', 'Swimming Pool', 'Grocery Shop', 'Shopping Centre', 'Sun Deck', 'Lawn Tennis Court', 'Toddler Pool', 'Table Tennis']"
Anant Raj Estate Plots,"Land in Sector 63, Gurgaon","['Paras Trinity', 'Indira Gandhi Eye Hospital', 'The Shriram Millennium School', 'Lemon Tree Hotel', 'Golf course extension road']","{'Paras Trinity': '1Km', 'Indira Gandhi Eye Hospital': '2.9Km', 'The Shriram Millennium School': '3.3Km', 'Lemon Tree Hotel': '3.6Km', 'Golf course extension road': '3.9Km', 'AIPL Business Club': '4.5Km', 'Sector 55-56 rapid metro station': '5.7Km', 'IGI Airport': '23Km'}",https://www.99acres.com/anant-raj-estate-plots-sector-63-gurgaon-npxid-r368126,"{'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '2,160 - 3,240 sq.ft.', 'price-range': '₹ 4.2 - 6.3 Cr'}}","['Swimming Pool', 'Restaurant', 'Spa', 'Shopping Centre', 'Yoga/Meditation Area', 'Sewage Treatment Plant', 'Rain Water Harvesting', 'Club House', '24/7 Power Backup']"
Mapsko The Icon 79,"4 BHK Apartment in Sector 79, Gurgaon","['NH 48', 'Sapphire 83 Mall', 'Narayana e-Techno School - Manesar', 'Garhi Harsaru Junction', 'Miracles Apollo Cradle Hospital']","{'NH 48': '4.6 KM', 'Sapphire 83 Mall': '6 KM', 'Narayana e-Techno School - Manesar': '5.8 KM', 'Garhi Harsaru Junction': '11.8 KM', 'Miracles Apollo Cradle Hospital': '5.5 KM', 'DPG Degree College': '11.8 KM', 'Indira Gandhi Intl Airport': '31.2 KM', 'Savoy Suites, Manesar': '6.2 KM', 'Golden Greens Golf & Resorts': '11.4 KM', 'Nakhrola Stadium': '5.8 KM', 'De Adventure Park': '11.1 KM', 'DLF Corporate Greens': '8.4 KM'}",https://www.99acres.com/mapsko-the-icon-79-sector-79-gurgaon-npxid-r408246,"{'4 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '3,500 sq.ft.', 'price-range': '₹ 2.99 Cr'}}","['Mini Theatre', 'Swimming Pool', 'Bar/Chill-Out Lounge', 'Business Lounge', 'Spa', 'Steam Room', 'Squash Court', 'Cafeteria', 'Billiards']"
DLF Regal Gardens,"2, 3, 4 BHK Apartment in Sector 90, Gurgaon","['HDFC Bank, Pataudi Rd', 'Holiday Inn Gurugram Sector 90', 'SS Omnia, Sector 86', 'Canara Bank - Nawada Fatehpur', 'ICICI Bank ATM, Sector 86']","{'HDFC Bank, Pataudi Rd': '1.6 KM', 'Holiday Inn Gurugram Sector 90': '1.6 KM', 'SS Omnia, Sector 86': '1.9 KM', 'Canara Bank - Nawada Fatehpur': '2.2 KM', 'ICICI Bank ATM, Sector 86': '2.3 KM', 'RPS International School': '2.3 KM', 'Silver Streak Multi Speciality': '2.3 KM', 'Aarvy Healthcare Super Speciality': '2.9 KM', 'RHM Public School': '3 KM', 'Miracles Apollo Cradle Hospital': '3.2 KM', 'Minda Industries Nawada Fatehpur': '4.2 KM', 'Numberdar market, IMT Manesar': '4.2 KM', ""Sodhi's Supermarket, Sector 82"": '4.6 KM', 'M3M SCO Shop cum Office': '4.8 KM', 'State Bank of India': '5.7 KM'}",https://www.99acres.com/dlf-regal-gardens-sector-90-gurgaon-npxid-r2718,"{'2 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,438 - 1,527 sq.ft.', 'price-range': '₹ 91.61 - 97.29 L'}, '3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,693 - 1,967 sq.ft.', 'price-range': '₹ 1.24 - 1.71 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,215 sq.ft.', 'price-range': '₹ 1.59 - 1.93 Cr'}}","['Swimming Pool', 'School', 'Card Room', 'Solar Water Heating', 'Waiting Lounge', 'Theatre', 'Gazebo', 'Pool Table', 'Billiards']"
DLF The Icon,"4 BHK Apartment in DLF Phase 5, Gurgaon","['Heritage Intl Xperiential School', 'Sector 42-43 Rapid Metro Station', 'Paras Hospitals, Gurgaon', 'Ardee Mall', 'Sushant University']","{'Heritage Intl Xperiential School': '450 Meter', 'Sector 42-43 Rapid Metro Station': '750 Meter', 'Paras Hospitals, Gurgaon': '1.6 KM', 'Ardee Mall': '2.2 KM', 'Sushant University': '3.2 KM', 'NH 248A': '8.1 KM', 'Indira Gandhi Intl Airport': '16.3 KM'}",https://www.99acres.com/dlf-the-icon-dlf-phase-5-gurgaon-npxid-r26572,"{'4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,575 - 2,750 sq.ft.', 'price-range': '₹ 5.8 Cr'}}","['Swimming Pool', 'Restaurant', 'Skating Rink', 'Wi-Fi Connectivity', 'Property Staff', 'Lawn Tennis Court', 'Video Door Security', 'Multipurpose Court', 'Power Back up Lift']"
Vatika Sovereign Park,"3, 4 BHK Apartment in Sector 99, Gurgaon","['Imperial Heritage School', 'Vibrant Hospital', 'The Esplanade Mall', 'Dwarka Expressway', 'SGT University']","{'Imperial Heritage School': '3.2 Km', 'Vibrant Hospital': '3.8 Km', 'The Esplanade Mall': '3.8 Km', 'Dwarka Expressway': '4.3 Km', 'SGT University': '8.8 Km', 'Quality Inn Gurgaon': '9.1 Km', 'SkyJumper Trampoline Park': '10.2 Km', 'KMP Expressway': '13.4 Km', 'IMT Manesar': '14.2 Km', 'Indira Gandhi International Airport': '25.4 Km'}",https://www.99acres.com/vatika-sovereign-park-sector-99-gurgaon-npxid-r25,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,750 - 3,815 sq.ft.', 'price-range': '₹ 2.15 - 2.99 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,200 - 5,975 sq.ft.', 'price-range': '₹ 2.51 - 4.68 Cr'}}","['Swimming Pool', 'Terrace Garden', 'High Speed Elevators', 'Sauna', 'Piped Gas', 'Spa', 'Steam Room', 'Pool Table', 'Shopping Centre']"
Vatika Sovereign Next,"3, 4, 5 BHK Apartment in Sector 82A, Gurgaon","['Sapphire 83 Mall', 'Hyatt Regency Gurgaon', 'Miracles Apollo Cradle Hospital', 'Delhi Public School, Sector 84', 'NH 48']","{'Sapphire 83 Mall': '600 Meter', 'Hyatt Regency Gurgaon': '2.2 KM', 'Miracles Apollo Cradle Hospital': '2.2 KM', 'Delhi Public School, Sector 84': '2.4 KM', 'NH 48': '3 KM', 'Sector 86 Road': '3.3 KM', 'AapnoGhar': '3.6 KM', 'Minda Industries Limited': '4.2 KM', 'Garhi Harsaru Junction': '8.5 KM', 'Tau DeviLal Sports Complex': '11.8 KM', 'Orchid Business Park': '11.8 KM', 'Indira Gandhi International Airport': '27.3 KM'}",https://www.99acres.com/vatika-sovereign-next-sector-82a-gurgaon-npxid-r39998,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '2,600 - 2,650 sq.ft.', 'price-range': '₹ 2.05 - 2.09 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '5,140 sq.ft.', 'price-range': '₹ 4.05 Cr'}, '5 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '2,902.27 sq.ft.', 'price-range': 'Price on Request'}}","['Swimming Pool', 'Barbecue', 'Pergola', 'Sauna', 'Steam Room', 'Gazebo', 'Property Staff', 'Sun Deck', 'Earthquake Resistant']"
Central Park Flower Valley The Room,"1, 2 BHK Apartment, 2, 3 BHK Independent Floor in Sohna, Gurgaon","['Central Park II Road', 'Badshahpur Sohna Rd Hwy', 'Raheja Mall', 'Park Hospital', 'Gurugram University']","{'Central Park II Road': '13 Meter', 'Badshahpur Sohna Rd Hwy': '1 KM', 'Raheja Mall': '1.2 KM', 'Park Hospital': '2.7 KM', 'Gurugram University': '4.7 KM', 'CD International School': '5.6 KM', 'Huda Metro Station': '5.9 KM', 'Indira Gandhi Intl Airport': '18.9 KM'}",https://www.99acres.com/central-park-flower-valley-the-room-sohna-gurgaon-npxid-r250617,"{'1 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '837 - 1,272 sq.ft.', 'price-range': 'Price on Request'}, '2 BHK': {'building_type': 'Independent Floor', 'area_type': 'Super Built-up Area', 'area': '1,620 sq.ft.', 'price-range': 'Price on Request'}, '3 BHK': {'building_type': 'Independent Floor', 'area_type': 'Super Built-up Area', 'area': '1,737 sq.ft.', 'price-range': 'Price on Request'}}","['Swimming Pool', 'Laundry', 'ATM', 'Restaurant', 'Creche/Day care', 'Theatre', 'Wi-Fi Connectivity', 'Property Staff', 'Cafeteria']"
M3M Sky Lofts,"1, 2, 3 BHK Service Apartment in Sector 71, Gurgaon","['Sohna Road', 'Vega School', 'Omex City Centre Mall', 'Polaris Hospital', 'NH 48']","{'Sohna Road': '2.1Km', 'Vega School': '2.5Km', 'Omex City Centre Mall': '3.6Km', 'Polaris Hospital': '4.6Km', 'NH 48': '5Km', 'SkyJumper Trampoline Park': '5.6Km', 'Sector 55-56 Rapid Metro': '8.8Km', 'Indira Gandhi Intl Airport': '23 KM'}",https://www.99acres.com/m3m-sky-lofts-sector-71-gurgaon-npxid-r324823,"{'1 BHK': {'building_type': 'Service Apartment', 'area_type': 'Super Built-up Area', 'area': '683 - 1,472 sq.ft.', 'price-range': '₹ 6.49 - 13.99 Cr'}, '2 BHK': {'building_type': 'Service Apartment', 'area_type': 'Super Built-up Area', 'area': '1,406 - 1,683 sq.ft.', 'price-range': '₹ 13.36 - 16 Cr'}, '3 BHK': {'building_type': 'Service Apartment', 'area_type': 'Super Built-up Area', 'area': '1,473 sq.ft.', 'price-range': '₹ 14 Cr'}}","['Bowling Alley', 'Swimming Pool', 'Lounge', 'Bar/Chill-Out Lounge', 'Golf Course', 'Conference room', 'Restaurant', 'Spa', 'Theatre']"
Golden Park,"Land in Sohna, Gurgaon","['Damdama Lake Rd', 'Vardaan Hospital & Trauma Centre', 'Sohna Bus Stand', 'Badshahpur Sohna Rd Hwy', 'Sohna Hill Viewpoint']","{'Damdama Lake Rd': '220 Meter', 'Vardaan Hospital & Trauma Centre': '2.8 KM', 'Sohna Bus Stand': '2.9 KM', 'Badshahpur Sohna Rd Hwy': '3.7 KM', 'Sohna Hill Viewpoint': '5.8 KM', 'K.R. Mangalam University': '20.8 KM', 'Indira Gandhi Intl Airport': '40.9 KM'}",https://www.99acres.com/golden-park-sohna-gurgaon-npxid-r400381,"{'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '1,125 - 1,575 sq.ft.', 'price-range': '₹ 99 L - 1.39 Cr'}}","['Swimming Pool', 'Volley Ball Court', 'Pergola', 'Skating Rink', 'Fountain', 'Cricket Pitch', 'Sun Deck', 'Lawn Tennis Court', 'Basketball Court']"
Ireo Savannah,"Land in Sector-35 Sohna, Gurgaon","['KR Mangalam University Sohna', 'GD Goenka World School', 'Badshahpur Sohna Rd Hwy', 'Civil Hospital', 'Country Inn & Suites By Radisson']","{'KR Mangalam University Sohna': '1.7 KM', 'GD Goenka World School': '1.9 KM', 'Badshahpur Sohna Rd Hwy': '1.4 KM', 'Civil Hospital': '3.8 KM', 'Country Inn & Suites By Radisson': '8.1 KM', 'Airia Mall': '11.6 KM', 'Gurgaon Railway Station': '24.2 KM', 'Indira Gandhi Intl Airport': '35.3 KM'}",https://www.99acres.com/ireo-savannah-sector-35-sohna-gurgaon-npxid-r406279,"{'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '1,152 - 1,611 sq.ft.', 'price-range': '₹ 90.01 L - 1.34 Cr'}}","['Multipurpose Court', 'Basketball Court', 'Badminton Court', 'Yoga/Meditation Area', 'Sewage Treatment Plant', 'CCTV Camera Security', 'Jogging Track', 'Rain Water Harvesting', '24x7 Security']"
Satya Merano Greens,"Land in Sector 99A, Gurgaon","['Excellere World School', 'Satya The Hive Mall', 'Vibrant Hospital', 'Dwarka Expressway', 'Ramgarh Farms & Resort']","{'Excellere World School': '3 Km', 'Satya The Hive Mall': '3.5 Km', 'Vibrant Hospital': '4.4 Km', 'Dwarka Expressway': '75 mtrs', 'Ramgarh Farms & Resort': '6.4 Km', 'Holiday Inn Gurugram Sector 90': '7.2 Km', 'Hero Honda Chowk': '9.8 Km', 'DPG Institute of Technology': '10.3 Km', 'IMT Manesar': '12.6 Km', 'Indira Gandhi International Airport': '28.3 Km'}",https://www.99acres.com/satya-merano-greens-sector-99a-gurgaon-npxid-r382315,"{'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '1,104.89 - 1,506.95 sq.ft.', 'price-range': '₹ 1.17 - 1.6 Cr'}}","['Swimming Pool', 'Card Room', 'Cafeteria', 'Shopping Centre', 'Cricket Pitch', 'Sun Deck', 'Amphitheatre', 'Toddler Pool', 'Party Lawn']"
ATS Kocoon,"3, 4 BHK Apartment in Sector 109, Gurgaon","['Euro International School', 'Jagdish Super Market', 'Gyaananda School', 'Bharat Petroleum Shree Shyam Filling', 'The Club, International City']","{'Euro International School': '210 mtrs', 'Jagdish Super Market': '350 mtrs', 'Gyaananda School': '550 mtrs', 'Bharat Petroleum Shree Shyam Filling': '1 KM', 'The Club, International City': '1.1 KM', 'Conscient One': '1.1 KM', 'ICICI BANK ATM, Annapurna MKT': '1.1 KM', 'ESIC Dispensary': '1.6 KM', 'Canara Bank New Palam Vihar': '2.7 KM', 'Dwarka': '3 KM', 'Radha Krishan Mandir': '3.4 KM', 'Daultabad Stadium': '4.1 KM', 'Gurgaon Gramin Bank': '4.7 KM', 'IGIA Airport': '5 KM', 'SCR Model School': '5.2 KM'}",https://www.99acres.com/ats-kocoon-sector-109-gurgaon-npxid-r24656,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '1,745 - 2,095 sq.ft.', 'price-range': '₹ 1.5 - 1.98 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '3,045 sq.ft.', 'price-range': '₹ 2 - 2.59 Cr'}}","['Swimming Pool', 'Laundry', 'Changing Area', 'School', 'Salon', 'Visitors Parking', 'Creche/Day care', 'Squash Court', 'Wi-Fi Connectivity']"
Paras Quartier,"4 BHK Apartment in Gwal Pahari, Gurgaon","['Sector 55-56 Metro Station', 'Teri Golf Course', 'ASF Insignia SEZ', 'Sushant University', 'Faridabad - Gurgaon Road']","{'Sector 55-56 Metro Station': '5 Km', 'Teri Golf Course': '1.5 Km', 'ASF Insignia SEZ': '3.6 Km', 'Sushant University': '5 Km', 'Faridabad - Gurgaon Road': '6 Meter', 'Golden Tulip Suites Gurgaon': '2.1 Km', 'Paras Hospitals, Gurgaon': '7.4 Km', 'South point Mall': '7.9 Km', ""Oyster's Water Park"": '10.8 Km', 'NH 148A': '7.9 Km', 'Indira Gandhi International Airport': '20.1 Km', ""Lingaya's Lalita Devi Institute"": '3.4 Km', 'Pathways School Gurgaon': '3.2 Km'}",https://www.99acres.com/paras-quartier-gwal-pahari-gurgaon-npxid-r11794,"{'4 BHK': {'building_type': 'Apartment', 'area_type': 'Super Built-up Area', 'area': '5,000 - 6,000 sq.ft.', 'price-range': '₹ 7 - 8.4 Cr'}}","['Mini Theatre', 'Swimming Pool', 'Business Lounge', 'Volley Ball Court', 'RO System', 'Aerobics Centre', 'Card Room', 'Spa', 'Steam Room']"
Ashiana Amarah,"3, 4 BHK Apartment in Sector 93, Gurgaon","['Pranavananda International School', 'Kidzee Sec-93', 'Holiday Inn Gurugram Sector 90', 'City Square', 'Newtown Square Mall']","{'Pranavananda International School': '650 M', 'Kidzee Sec-93': '1.9 Km', 'Holiday Inn Gurugram Sector 90': '2.5 Km', 'City Square': '3.1 Km', 'Newtown Square Mall': '3.1 Km', 'Aarvy Hospital': '3.2 Km', 'Jhankar Group of Institutions': '5 Km', 'Dwarka Expressway': '5.1 Km', 'Garhi Harsaru Junction': '5.8 Km', 'Sant Soordas Sihi Metro Station': '7.4 Km', 'Indira Gandhi International Airport': '32.4 Km'}",https://www.99acres.com/ashiana-amarah-sector-93-gurgaon-npxid-r396809,"{'3 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '1,000 - 1,205 sq.ft.', 'price-range': '₹ 1 - 1.21 Cr'}, '4 BHK': {'building_type': 'Apartment', 'area_type': 'Carpet Area', 'area': '1,408 sq.ft.', 'price-range': '₹ 1.41 Cr'}}","['Swimming Pool', 'Flower Garden', 'Library', 'Lawn Tennis Court', 'Amphitheatre', 'Basketball Court', 'Badminton Court', 'Entrance Lobby', 'Yoga/Meditation Area']"
JMS Prime Land,"Land in Sector 95A, Gurgaon","['Pataudi Road', 'RPS International School', 'Aarvy Healthcare Hospital', 'Garhi Harsaru Junction', 'Dwarka Expressway']","{'Pataudi Road': '0.1 Km', 'RPS International School': '3.4 Km', 'Aarvy Healthcare Hospital': '3.5 Km', 'Garhi Harsaru Junction': '3.7 Km', 'Dwarka Expressway': '4.4 Km', 'Holiday Inn Gurugram Sector 90': '5.5 Km', 'Western Peripheral Expressway': '6.8 Km', 'Sapphire 83 Mall': '7 Km', 'Heritage Badminton Academy': '8.3 Km', 'SGT University': '11.1 Km', 'Indira Gandhi International Airport': '31 Km'}",https://www.99acres.com/jms-prime-land-sector-95a-gurgaon-npxid-r374204,"{'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '945 - 1,197 sq.ft.', 'price-range': '₹ 1.34 - 1.7 Cr'}}","['Reflexology Park', 'Volley Ball Court', 'Skating Rink', 'Cricket Pitch', 'Amphitheatre', 'Party Lawn', 'Community Hall', 'Basketball Court', 'Badminton Court']"
India Rashtra,"Land in Sector 88A, Gurgaon","['Dwarka Expy/Northern Peripheral Rd', 'Dwarka expressway Basai crossing', 'Euro Intl School, Sector 37D, Gurugram', 'Garhi Harsaru Junction', 'The Esplanade Mall']","{'Dwarka Expy/Northern Peripheral Rd': '11 Meter', 'Dwarka expressway Basai crossing': '4.1 KM', 'Euro Intl School, Sector 37D, Gurugram': '4.1 KM', 'Garhi Harsaru Junction': '6.9 KM', 'The Esplanade Mall': '7.4 KM', 'Sethi Hospital': '9.4 KM', 'SGT University': '11.9 KM', 'The NorthCap University': '16.1 KM', 'Park Hospital': '12.1 KM', 'Omaxe Gurgaon Mall': '12.1 KM', 'Indira Gandhi Intl Airport': '28.5 KM'}",https://www.99acres.com/india-rashtra-sector-88a-gurgaon-npxid-r403084,"{'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '1,800 - 3,852 sq.ft.', 'price-range': '₹ 2.7 - 5.78 Cr'}}","['Swimming Pool', 'CCTV Camera Security', '24x7 Security', 'Club House', 'Gated Community', 'Landscape Garden', 'Car Parking', 'Security Cabin']"
Vipul Tatvam Villa,"3, 4, 5 BHK Villa in Sector 48, Gurgaon","['HDFC Bank', 'The Sixth Element School', 'K.R.Mangalam World School', 'Sushil Park', 'Peer Baba Ki Mazar']","{'HDFC Bank': '43 mtrs', 'The Sixth Element School': '270 mtrs', 'K.R.Mangalam World School': '650 mtrs', 'Sushil Park': '400 mtrs', 'Peer Baba Ki Mazar': '400 mtrs', 'Punjab National Bank': '2.0 kms', 'CoNexus.Life B35': '160 mtrs', 'Medhaam Pre School & Daycare': '850 mtrs', 'Moksh Wellness Pvt Ltd.': '650 mtrs', 'Marriott Courtyard': '1.5 kms', 'Axis Bank': '1.4 kms', 'World Tech Park': '2.4 kms', 'Athena': '2.6 kms', 'Bharat Petroleum Petrol Pump': '2.6 kms', 'Star Mall': '2.3 kms'}",https://www.99acres.com/vipul-tatvam-villa-sector-48-gurgaon-npxid-r33,"{'3 BHK': {'building_type': 'Villa', 'area_type': 'Built-up Area', 'area': '3,000 sq.ft.', 'price-range': '₹ 5.7 Cr'}, '4 BHK': {'building_type': 'Villa', 'area_type': 'Built-up Area', 'area': '4,000 - 4,750 sq.ft.', 'price-range': '₹ 7.5 - 12 Cr'}, '5 BHK': {'building_type': 'Villa', 'area_type': 'Built-up Area', 'area': '6,150 - 7,650 sq.ft.', 'price-range': '₹ 16.5 - 22 Cr'}}","['Swimming Pool', 'Bar/Chill-Out Lounge', 'Pergola', 'Wi-Fi Connectivity', 'Property Staff', 'Cafeteria', 'Fountain', 'Lawn Tennis Court', 'Multipurpose Court']"
Orris Woodview Residencies,"Land in Sector 89, Gurgaon","['Bamroli Cricket Ground', 'Pataudi Road', 'Sanskar Jyoti School', 'Dwarka Expressway', 'City Square']","{'Bamroli Cricket Ground': '1Km', 'Pataudi Road': '1Km', 'Sanskar Jyoti School': '1.1Km', 'Dwarka Expressway': '3Km', 'City Square': '3.2Km', 'Garhi Harsaru Junction': '4.3Km', 'Arc Multi Speciality Hospital': '4.3Km', 'NH-48': '5.1Km', 'SGT University': '10.1Km'}",https://www.99acres.com/orris-woodview-residencies-sector-89-gurgaon-npxid-r136297,"{'Land': {'building_type': '', 'area_type': 'Plot Area', 'area': '1,620 - 6,030 sq.ft.', 'price-range': '₹ 1.92 - 4.26 Cr'}}","['Earthquake Resistant', 'Vastu Compliant', 'Yoga/Meditation Area', 'Indoor Games', 'Sewage Treatment Plant', 'CCTV Camera Security', 'Jogging Track', 'Rain Water Harvesting', '24x7 Security']"
